                ---  DERIVACIÓN NUMÉRICA  ---
Se muestran las derivadas de las posiciones y posteriormente de las velocidades hechas por métodos numéricos:
Tiempo  Posición  Velocidad  Aceleración
0		 0		 0.00839329	0.349161
5.352	 8.45265	 2.90125	 0.412326
5.376	 8.5224	 2.91104	 0.403646
5.4	 8.59238	 2.92062	 0.403646
5.424	 8.66259	 2.93042	 0.412326
5.448	 8.73304	 2.94042	 0.407986
5.472	 8.80373	 2.95	 0.399306
5.496	 8.87464	 2.95958	 0.407986
5.52	 8.94579	 2.96958	 0.407986
5.544	 9.01718	 2.97917	 0.394965
5.568	 9.08879	 2.98854	 0.399306
5.592	 9.16063	 2.99833	 0.407986
5.616	 9.23271	 3.00812	 0.399306
5.64	 9.30502	 3.0175	 0.390625
5.664	 9.37755	 3.02687	 0.399306
5.688	 9.45031	 3.03667	 0.399306
5.712	 9.52331	 3.04604	 0.390625
5.736	 9.59652	 3.05542	 0.394965
5.76	 9.66997	 3.065	 0.394965
5.784	 9.74364	 3.07437	 0.394965
5.808	 9.81754	 3.08396	 0.394965
5.832	 9.89167	 3.09333	 0.386285
5.856	 9.96602	 3.1025	 0.386285
5.88	 10.0406	 3.11187	 0.390625
5.904	 10.1154	 3.12125	 0.390625
5.928	 10.1904	 3.13062	 0.390625
5.952	 10.2657	 3.14	 0.381944
5.976	 10.3411	 3.14896	 0.377604
6	 10.4168	 3.15812	 0.390625
6.024	 10.4927	 3.16771	 0.390625
6.048	 10.5689	 3.17687	 0.377604
6.072	 10.6452	 3.18583	 0.377604
6.096	 10.7218	 3.195	 0.381944
6.12	 10.7986	 3.20417	 0.377604
6.144	 10.8756	 3.21312	 0.377604
6.168	 10.9528	 3.22229	 0.381944
6.192	 11.0303	 3.23146	 0.377604
6.216	 11.1079	 3.24042	 0.373264
6.24	 11.1858	 3.24937	 0.373264
6.264	 11.2639	 3.25833	 0.377604
6.288	 11.3422	 3.2675	 0.373264
6.312	 11.4207	 3.27625	 0.368924
6.336	 11.4994	 3.28521	 0.373264
6.36	 11.5784	 3.29417	 0.368924
6.384	 11.6576	 3.30292	 0.368924
6.408	 11.737	 3.31187	 0.373264
6.432	 11.8165	 3.32083	 0.368924
6.456	 11.8963	 3.32958	 0.364583
6.48	 11.9764	 3.33833	 0.368924
6.504	 12.0566	 3.34729	 0.364583
6.528	 12.137	 3.35583	 0.360243
6.552	 12.2177	 3.36458	 0.364583
6.576	 12.2985	 3.37333	 0.364583
6.6	 12.3796	 3.38208	 0.364583
6.624	 12.4609	 3.39083	 0.360243
6.648	 12.5424	 3.39937	 0.355903
6.672	 12.624	 3.40792	 0.355903
6.696	 12.7059	 3.41646	 0.360243
6.72	 12.788	 3.42521	 0.360243
6.744	 12.8703	 3.43375	 0.355903
6.768	 12.9528	 3.44229	 0.355903
6.792	 13.0356	 3.45083	 0.355903
6.816	 13.1185	 3.45937	 0.355903
6.84	 13.2016	 3.46792	 0.351562
6.864	 13.285	 3.47625	 0.351562
6.888	 13.3685	 3.48479	 0.351562
6.912	 13.4522	 3.49312	 0.347222
6.936	 13.5361	 3.50146	 0.351563
6.96	 13.6203	 3.51	 0.351562
6.984	 13.7046	 3.51833	 0.347222
7.008	 13.7892	 3.52667	 0.347222
7.032	 13.8739	 3.535	 0.347222
7.056	 13.9588	 3.54333	 0.347222
7.08	 14.044	 3.55167	 0.347222
7.104	 14.1293	 3.56	 0.342882
7.128	 14.2149	 3.56812	 0.338542
7.152	 14.3006	 3.57625	 0.342882
7.176	 14.3865	 3.58458	 0.342882
7.2	 14.4727	 3.59271	 0.338542
7.224	 14.559	 3.60083	 0.342882
7.248	 14.6455	 3.60917	 0.342882
7.272	 14.7322	 3.61729	 0.334201
7.296	 14.8191	 3.62521	 0.334201
7.32	 14.9062	 3.63333	 0.338542
7.344	 14.9935	 3.64146	 0.334201
7.368	 15.081	 3.64937	 0.334201
7.392	 15.1687	 3.6575	 0.338542
7.416	 15.2566	 3.66562	 0.334201
7.44	 15.3446	 3.67354	 0.329861
7.464	 15.4329	 3.68146	 0.329861
7.488	 15.5214	 3.68937	 0.334201
7.512	 15.61	 3.6975	 0.334201
7.536	 15.6988	 3.70542	 0.325521
7.56	 15.7879	 3.71312	 0.325521
7.584	 15.8771	 3.72104	 0.329861
7.608	 15.9665	 3.72896	 0.329861
7.632	 16.0561	 3.73687	 0.325521
7.656	 16.1458	 3.74458	 0.321181
7.68	 16.2358	 3.75229	 0.325521
7.704	 16.3259	 3.76021	 0.329861
7.728	 16.4163	 3.76812	 0.325521
7.752	 16.5068	 3.77583	 0.31684
7.776	 16.5975	 3.78333	 0.31684
7.8	 16.6884	 3.79104	 0.325521
7.824	 16.7795	 3.79896	 0.321181
7.848	 16.8708	 3.80646	 0.31684
7.872	 16.9622	 3.81417	 0.321181
7.896	 17.0539	 3.82187	 0.31684
7.92	 17.1457	 3.82937	 0.31684
7.944	 17.2377	 3.83708	 0.31684
7.968	 17.3298	 3.84458	 0.3125
7.992	 17.4222	 3.85208	 0.31684
8.016	 17.5147	 3.85979	 0.31684
8.04	 17.6075	 3.86729	 0.3125
8.064	 17.7004	 3.87479	 0.3125
8.088	 17.7935	 3.88229	 0.30816
8.112	 17.8867	 3.88958	 0.30816
8.136	 17.9802	 3.89708	 0.3125
8.16	 18.0738	 3.90458	 0.3125
8.184	 18.1676	 3.91208	 0.3125
8.208	 18.2616	 3.91958	 0.30816
8.232	 18.3557	 3.92687	 0.303819
8.256	 18.4501	 3.93417	 0.303819
8.28	 18.5446	 3.94146	 0.303819
8.304	 18.6392	 3.94875	 0.30816
8.328	 18.7341	 3.95625	 0.30816
8.352	 18.8291	 3.96354	 0.303819
8.376	 18.9244	 3.97083	 0.303819
8.4	 19.0197	 3.97812	 0.299479
8.424	 19.1153	 3.98521	 0.299479
8.448	 19.211	 3.9925	 0.303819
8.472	 19.3069	 3.99979	 0.299479
8.496	 19.403	 4.00687	 0.295139
8.52	 19.4993	 4.01396	 0.299479
8.544	 19.5957	 4.02125	 0.299479
8.568	 19.6923	 4.02833	 0.295139
8.592	 19.789	 4.03542	 0.299479
8.616	 19.886	 4.04271	 0.295139
8.64	 19.9831	 4.04958	 0.290799
8.664	 20.0804	 4.05667	 0.299479
8.688	 20.1778	 4.06396	 0.295139
8.712	 20.2754	 4.07083	 0.290799
8.736	 20.3732	 4.07792	 0.295139
8.76	 20.4712	 4.085	 0.290799
8.784	 20.5693	 4.09187	 0.286458
8.808	 20.6676	 4.09875	 0.286458
8.832	 20.766	 4.10562	 0.290799
8.856	 20.8647	 4.11271	 0.295139
8.88	 20.9635	 4.11979	 0.290799
8.904	 21.0624	 4.12667	 0.282118
8.928	 21.1615	 4.13333	 0.282118
8.952	 21.2608	 4.14021	 0.290799
8.976	 21.3603	 4.14729	 0.286458
9	 21.4599	 4.15396	 0.282118
9.024	 21.5597	 4.16083	 0.286458
9.048	 21.6596	 4.16771	 0.282118
9.072	 21.7597	 4.17437	 0.282118
9.096	 21.86	 4.18125	 0.282118
9.12	 21.9604	 4.18792	 0.277778
9.144	 22.061	 4.19458	 0.282118
9.168	 22.1617	 4.20146	 0.282118
9.192	 22.2627	 4.20812	 0.277778
9.216	 22.3637	 4.21479	 0.282118
9.24	 22.465	 4.22167	 0.277778
9.264	 22.5664	 4.22812	 0.273438
9.288	 22.6679	 4.23479	 0.277778
9.312	 22.7696	 4.24146	 0.273438
9.336	 22.8715	 4.24792	 0.273437
9.36	 22.9735	 4.25458	 0.277778
9.384	 23.0757	 4.26125	 0.277778
9.408	 23.1781	 4.26792	 0.273437
9.432	 23.2806	 4.27437	 0.269097
9.456	 23.3833	 4.28083	 0.273438
9.48	 23.4861	 4.2875	 0.273437
9.504	 23.5891	 4.29396	 0.264757
9.528	 23.6922	 4.30021	 0.269097
9.552	 23.7955	 4.30687	 0.273438
9.576	 23.8989	 4.31333	 0.264757
9.6	 24.0025	 4.31958	 0.269097
9.624	 24.1062	 4.32625	 0.273438
9.648	 24.2102	 4.33271	 0.264757
9.672	 24.3142	 4.33896	 0.260417
9.696	 24.4184	 4.34521	 0.264757
9.72	 24.5228	 4.35167	 0.269097
9.744	 24.6273	 4.35812	 0.264757
9.768	 24.732	 4.36437	 0.264757
