#DATOS PARA h=0.03125
t		x		y		x'		y'
10.531	2.1655	-0.0016497	2.2083	-0.0011988
10.562	2.2342	-0.0016871	2.1918	-0.0011934
10.594	2.3025	-0.0017243	2.1748	-0.0011876
10.625	2.3701	-0.0017613	2.1572	-0.0011815
10.656	2.4373	-0.0017981	2.1392	-0.0011751
10.688	2.5038	-0.0018347	2.1207	-0.0011683
10.719	2.5698	-0.0018711	2.1016	-0.0011612
10.75	2.6352	-0.0019073	2.0821	-0.0011538
10.781	2.6999	-0.0019432	2.0621	-0.001146
10.812	2.7641	-0.0019789	2.0416	-0.0011379
10.844	2.8275	-0.0020143	2.0206	-0.0011295
10.875	2.8903	-0.0020495	1.9992	-0.0011207
10.906	2.9525	-0.0020844	1.9772	-0.0011116
10.938	3.0139	-0.002119	1.9549	-0.0011022
10.969	3.0747	-0.0021533	1.932	-0.0010924
11	3.1347	-0.0021872	1.9087	-0.0010823
11.031	3.1939	-0.0022209	1.885	-0.0010719
11.062	3.2525	-0.0022542	1.8608	-0.0010611
11.094	3.3102	-0.0022872	1.8362	-0.00105
11.125	3.3672	-0.0023199	1.8111	-0.0010386
11.156	3.4234	-0.0023521	1.7857	-0.0010269
11.188	3.4788	-0.002384	1.7598	-0.0010148
11.219	3.5334	-0.0024156	1.7334	-0.0010025
11.25	3.5872	-0.0024467	1.7067	-0.00098976
11.281	3.6401	-0.0024774	1.6796	-0.00097675
11.312	3.6921	-0.0025077	1.6521	-0.00096341
11.344	3.7433	-0.0025376	1.6242	-0.00094976
11.375	3.7936	-0.0025671	1.5959	-0.0009358
11.406	3.8431	-0.0025961	1.5673	-0.00092152
11.438	3.8916	-0.0026247	1.5383	-0.00090694
11.469	3.9392	-0.0026528	1.5089	-0.00089205
11.5	3.9859	-0.0026804	1.4792	-0.00087685
11.531	4.0317	-0.0027076	1.4491	-0.00086136
11.562	4.0765	-0.0027343	1.4187	-0.00084556
11.594	4.1203	-0.0027604	1.3879	-0.00082947
11.625	4.1632	-0.0027861	1.3568	-0.00081308
11.656	4.2051	-0.0028112	1.3254	-0.0007964
11.688	4.246	-0.0028359	1.2937	-0.00077944
11.719	4.286	-0.00286	1.2617	-0.00076218
11.75	4.3249	-0.0028835	1.2294	-0.00074465
11.781	4.3628	-0.0029065	1.1968	-0.00072684
11.812	4.3997	-0.0029289	1.164	-0.00070875
11.844	4.4356	-0.0029508	1.1308	-0.00069039
11.875	4.4704	-0.0029721	1.0974	-0.00067175
11.906	4.5041	-0.0029928	1.0637	-0.00065286
11.938	4.5369	-0.0030129	1.0298	-0.0006337
11.969	4.5685	-0.0030324	0.99565	-0.00061428
12	4.5991	-0.0030513	0.96126	-0.00059461
12.031	4.6286	-0.0030695	0.92664	-0.00057469
12.062	4.657	-0.0030872	0.8918	-0.00055452
12.094	4.6843	-0.0031042	0.85676	-0.00053411
12.125	4.7105	-0.0031206	0.82151	-0.00051346
12.156	4.7357	-0.0031363	0.78607	-0.00049258
12.188	4.7597	-0.0031513	0.75045	-0.00047146
12.219	4.7826	-0.0031657	0.71465	-0.00045013
12.25	4.8043	-0.0031795	0.67868	-0.00042856
12.281	4.825	-0.0031925	0.64256	-0.00040679
12.312	4.8445	-0.0032049	0.60628	-0.0003848
12.344	4.8629	-0.0032166	0.56986	-0.0003626
12.375	4.8801	-0.0032276	0.53331	-0.0003402
12.406	4.8962	-0.0032378	0.49664	-0.00031761
12.438	4.9111	-0.0032474	0.45984	-0.00029482
12.469	4.9249	-0.0032563	0.42294	-0.00027184
12.5	4.9376	-0.0032644	0.38594	-0.00024868
12.531	4.9491	-0.0032718	0.34885	-0.00022534
12.562	4.9594	-0.0032785	0.31168	-0.00020183
12.594	4.9685	-0.0032844	0.27443	-0.00017816
12.625	4.9765	-0.0032896	0.23712	-0.00015432
12.656	4.9834	-0.0032941	0.19975	-0.00013032
12.688	4.989	-0.0032977	0.16234	-0.00010617
12.719	4.9935	-0.0033007	0.12489	-8.1882e-05
12.75	4.9968	-0.0033029	0.08741	-5.7449e-05
12.781	4.999	-0.0033043	0.04991	-3.2883e-05
12.812	4.9999	-0.0033049	0.012398	-8.1881e-06
12.844	4.9997	-0.0033048	-0.025118	1.663e-05
12.875	4.9984	-0.0033039	-0.062627	4.1564e-05
12.906	4.9958	-0.0033022	-0.10012	6.661e-05
12.938	4.9921	-0.0032997	-0.13759	9.1761e-05
12.969	4.9872	-0.0032965	-0.17503	0.00011701
13	4.9812	-0.0032924	-0.21243	0.00014235
13.031	4.9739	-0.0032876	-0.24978	0.00016778
13.062	4.9656	-0.0032819	-0.28707	0.0001933
13.094	4.956	-0.0032755	-0.32429	0.00021888
13.125	4.9453	-0.0032682	-0.36143	0.00024454
13.156	4.9334	-0.0032602	-0.3985	0.00027025
13.188	4.9204	-0.0032513	-0.43546	0.00029602
13.219	4.9062	-0.0032417	-0.47233	0.00032185
13.25	4.8909	-0.0032312	-0.50908	0.00034771
13.281	4.8744	-0.00322	-0.54572	0.00037361
13.312	4.8568	-0.0032079	-0.58223	0.00039954
13.344	4.838	-0.003195	-0.6186	0.0004255
13.375	4.8181	-0.0031813	-0.65483	0.00045147
13.406	4.7971	-0.0031668	-0.6909	0.00047746
13.438	4.7749	-0.0031514	-0.72681	0.00050344
13.469	4.7516	-0.0031353	-0.76255	0.00052943
13.5	4.7273	-0.0031183	-0.79811	0.0005554
13.531	4.7018	-0.0031006	-0.83348	0.00058136
13.562	4.6752	-0.003082	-0.86866	0.0006073
13.594	4.6475	-0.0030626	-0.90364	0.00063321
13.625	4.6187	-0.0030424	-0.9384	0.00065908
13.656	4.5888	-0.0030214	-0.97295	0.00068491
13.688	4.5579	-0.0029996	-1.0073	0.00071069
13.719	4.5259	-0.002977	-1.0413	0.00073641
13.75	4.4928	-0.0029536	-1.0752	0.00076207
13.781	4.4587	-0.0029294	-1.1088	0.00078766
13.812	4.4235	-0.0029044	-1.1421	0.00081317
13.844	4.3873	-0.0028786	-1.1751	0.0008386
13.875	4.3501	-0.002852	-1.2079	0.00086394
13.906	4.3118	-0.0028246	-1.2404	0.00088918
13.938	4.2725	-0.0027964	-1.2726	0.00091431
13.969	4.2323	-0.0027674	-1.3045	0.00093934
14	4.191	-0.0027377	-1.3361	0.00096424
14.031	4.1488	-0.0027072	-1.3674	0.00098903
14.062	4.1056	-0.0026759	-1.3984	0.0010137
14.094	4.0614	-0.0026438	-1.429	0.0010382
14.125	4.0162	-0.002611	-1.4593	0.0010626
14.156	3.9702	-0.0025774	-1.4893	0.0010868
14.188	3.9232	-0.0025431	-1.5189	0.0011108
14.219	3.8752	-0.002508	-1.5482	0.0011347
14.25	3.8264	-0.0024722	-1.577	0.0011584
14.281	3.7767	-0.0024356	-1.6056	0.001182
14.312	3.7261	-0.0023983	-1.6337	0.0012053
14.344	3.6746	-0.0023602	-1.6615	0.0012285
14.375	3.6222	-0.0023215	-1.6889	0.0012515
14.406	3.569	-0.002282	-1.7158	0.0012742
14.438	3.515	-0.0022419	-1.7424	0.0012968
14.469	3.4601	-0.002201	-1.7686	0.0013191
14.5	3.4045	-0.0021594	-1.7943	0.0013412
14.531	3.348	-0.0021172	-1.8197	0.001363
14.562	3.2907	-0.0020742	-1.8446	0.0013847
14.594	3.2327	-0.0020306	-1.869	0.001406
14.625	3.1739	-0.0019864	-1.8931	0.0014272
14.656	3.1144	-0.0019414	-1.9167	0.0014481
14.688	3.0541	-0.0018959	-1.9398	0.0014687
14.719	2.9932	-0.0018496	-1.9625	0.001489
14.75	2.9315	-0.0018028	-1.9847	0.0015091
14.781	2.8691	-0.0017553	-2.0065	0.0015288
14.812	2.8061	-0.0017073	-2.0278	0.0015483
14.844	2.7424	-0.0016586	-2.0486	0.0015675
14.875	2.6781	-0.0016093	-2.0689	0.0015864
14.906	2.6131	-0.0015594	-2.0888	0.001605
14.938	2.5475	-0.001509	-2.1081	0.0016233
14.969	2.4813	-0.001458	-2.127	0.0016412
15	2.4146	-0.0014064	-2.1454	0.0016589
15.031	2.3473	-0.0013543	-2.1632	0.0016762
15.062	2.2794	-0.0013016	-2.1806	0.0016931
15.094	2.211	-0.0012485	-2.1975	0.0017097
15.125	2.142	-0.0011948	-2.2138	0.001726
15.156	2.0726	-0.0011406	-2.2296	0.0017419
15.188	2.0027	-0.0010859	-2.2449	0.0017575
15.219	1.9323	-0.0010308	-2.2596	0.0017727
